"CREATED_MONTH","CREATED_YEAR","RESOLVED_MONTH","RESOLVED_YEAR","DATA_FEED","NUM_IGNORED"
8,2020,8,2020,"LUX",2
8,2020,8,2020,"FRO",1
8,2020,12,2020,"VDM",14
9,2020,9,2020,"BV",63
9,2020,9,2020,"MHL",46
9,2020,9,2020,"KR",32
9,2020,9,2020,"PI_WE",28
9,2020,9,2020,"PI_AM",17
9,2020,10,2020,"PI_SM",12
9,2020,9,2020,"VN",3
9,2020,11,2020,"IR",1
9,2020,10,2020,"PI_SK",5
9,2020,10,2020,"MHL",3
9,2020,9,2020,"TGO",2
9,2020,10,2020,"PI_ST",8
9,2020,12,2020,"VDM",15
9,2020,1,2021,"CS",1
9,2020,1,2021,"VDM",1
10,2020,10,2020,"LBR",25
10,2020,10,2020,"PI_AM",14
10,2020,10,2020,"PI_GA",19
10,2020,1,2021,"BV",1
10,2020,10,2020,"PI_BM",10
10,2020,12,2020,"MHL",2
10,2020,10,2020,"AMSA",7
10,2020,10,2020,"CM",2
10,2020,12,2020,"PH",3
10,2020,10,2020,"CUW",2
10,2020,12,2020,"LBR",13
10,2020,1,2021,"PI_BM",2
10,2020,10,2020,"GIB",1
10,2020,11,2020,"VDM",37
10,2020,12,2020,"PLW",1
10,2020,10,2020,"VDM",4
10,2020,1,2021,"KI",4
10,2020,12,2020,"PI_SM",2
10,2020,12,2020,"CS",1
11,2020,11,2020,"NK",14
11,2020,11,2020,"KR",21
11,2020,11,2020,"TU",4
11,2020,11,2020,"LBR",11
11,2020,11,2020,"TGO",3
11,2020,11,2020,"RINA",6
11,2020,2,2021,"MHL",1
11,2020,11,2020,"UKR",2
11,2020,12,2020,"PI_BR",59
12,2020,12,2020,"LUX",1
12,2020,12,2020,"PI_BM",16
12,2020,12,2020,"TUR",7
12,2020,12,2020,"PI_BR",15
12,2020,12,2020,"AB",1
12,2020,2,2021,"MHL",1
12,2020,12,2020,"VN",2
1,2021,1,2021,"MHL",21
1,2021,2,2021,"LBR",3
1,2021,1,2021,"CUW",8
1,2021,1,2021,"BK",3
1,2021,1,2021,"PLW",5
1,2021,2,2021,"PI_BM",1
2,2021,2,2021,"TUV",24
2,2021,2,2021,"KI",1
2,2021,2,2021,"IR",7
2,2021,2,2021,"TUR",3
2,2021,2,2021,"NK",38
2,2021,2,2021,"VN",1
